month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-03-01,Manhattan,2,SBS,M79+,Off-Peak,1550592,11980771,7.73
2025-03-01,Manhattan,2,SBS,M79+,Peak,551122,4344754,7.88
2025-03-01,Manhattan,1,LCL/LTD,M8,Off-Peak,1202894,6805670,5.66
2025-03-01,Manhattan,1,LCL/LTD,M8,Peak,856332,4575398,5.34
2025-03-01,Manhattan,2,LCL/LTD,M8,Off-Peak,435968,2483345,5.7
2025-03-01,Manhattan,2,LCL/LTD,M8,Peak,167868,955497.6,5.69
2025-03-01,Manhattan,1,SBS,M86+,Off-Peak,5695766,35532626,6.24
2025-03-01,Manhattan,1,SBS,M86+,Peak,3074727,18850554,6.13
2025-03-01,Manhattan,2,SBS,M86+,Off-Peak,2058470,13850719,6.73
2025-03-01,Manhattan,2,SBS,M86+,Peak,733719,4886406,6.66
2025-03-01,Manhattan,1,LCL/LTD,M9,Off-Peak,4377121,27038761,6.18
2025-03-01,Manhattan,1,LCL/LTD,M9,Peak,2610615,16033255,6.14
2025-03-01,Manhattan,2,LCL/LTD,M9,Off-Peak,1417743,9676692,6.83
2025-03-01,Manhattan,2,LCL/LTD,M9,Peak,539766,3818092,7.07
2025-03-01,Manhattan,1,LCL/LTD,M96,Off-Peak,4315379,28250100,6.55
2025-03-01,Manhattan,1,LCL/LTD,M96,Peak,2585065,15892826,6.15
2025-03-01,Manhattan,2,LCL/LTD,M96,Off-Peak,1232535,8708983,7.07
2025-03-01,Manhattan,2,LCL/LTD,M96,Peak,473384,3225787,6.81
2025-03-01,Manhattan,1,LCL/LTD,M98,Off-Peak,834867,8181158,9.8
2025-03-01,Manhattan,1,LCL/LTD,M98,Peak,1546864,13108054,8.47
2025-03-01,Queens,1,LCL/LTD,Q1,Off-Peak,3510177,32966701,9.39
2025-03-01,Queens,1,LCL/LTD,Q1,Peak,1783064,14708938,8.25
2025-03-01,Queens,2,LCL/LTD,Q1,Off-Peak,1234281,12279949,9.95
2025-03-01,Queens,2,LCL/LTD,Q1,Peak,479815,4671112,9.74
2025-03-01,Queens,1,LCL/LTD,Q10,Off-Peak,8766691,74583482,8.51
2025-03-01,Queens,1,LCL/LTD,Q10,Peak,4198920,30625974,7.29
2025-03-01,Queens,2,LCL/LTD,Q10,Off-Peak,3524096,31101322,8.83
2025-03-01,Queens,2,LCL/LTD,Q10,Peak,1240985,10749240,8.66
2025-03-01,Queens,1,LCL/LTD,Q100,Off-Peak,3091136,37148303,12.02
2025-03-01,Queens,1,LCL/LTD,Q100,Peak,1325652,14999252,11.31
2025-03-01,Queens,2,LCL/LTD,Q100,Off-Peak,1567062,19399241,12.38
2025-03-01,Queens,2,LCL/LTD,Q100,Peak,534163,6551021,12.26
2025-03-01,Queens,1,LCL/LTD,Q101,Off-Peak,3288236,29956543,9.11
2025-03-01,Queens,1,LCL/LTD,Q101,Peak,1807617,14570042,8.06
2025-03-01,Queens,2,LCL/LTD,Q101,Off-Peak,1185338,11377973,9.6
2025-03-01,Queens,2,LCL/LTD,Q101,Peak,415834,3818815,9.18
2025-03-01,Queens,1,LCL/LTD,Q102,Off-Peak,2627173,20918592,7.96
2025-03-01,Queens,1,LCL/LTD,Q102,Peak,1383211,10254622,7.41
2025-03-01,Queens,2,LCL/LTD,Q102,Off-Peak,1048030,9257562,8.83
2025-03-01,Queens,2,LCL/LTD,Q102,Peak,396610,3519040,8.87
2025-03-01,Queens,1,LCL/LTD,Q103,Off-Peak,1198328,10039234,8.38
2025-03-01,Queens,1,LCL/LTD,Q103,Peak,948322,7419103,7.82
2025-03-01,Queens,2,LCL/LTD,Q103,Off-Peak,393325,3385321,8.61
2025-03-01,Queens,2,LCL/LTD,Q103,Peak,208388,1848078,8.87
2025-03-01,Queens,1,LCL/LTD,Q104,Off-Peak,1233618,8106671,6.57
2025-03-01,Queens,1,LCL/LTD,Q104,Peak,779542,4854596,6.23
2025-03-01,Queens,2,LCL/LTD,Q104,Off-Peak,451420,2856762,6.33
2025-03-01,Queens,2,LCL/LTD,Q104,Peak,186454,1205417,6.46
2025-03-01,Queens,1,LCL/LTD,Q109,Off-Peak,9022085,158000000,17.55
2025-03-01,Queens,1,LCL/LTD,Q109,Peak,3253774,55411146,17.03
2025-03-01,Queens,2,LCL/LTD,Q109,Off-Peak,4168851,73467198,17.62
2025-03-01,Queens,2,LCL/LTD,Q109,Peak,1340241,23654120,17.65
2025-03-01,Queens,1,LCL/LTD,Q11,Off-Peak,3267418,35552653,10.88
2025-03-01,Queens,1,LCL/LTD,Q11,Peak,2141365,20030393,9.35
2025-03-01,Queens,2,LCL/LTD,Q11,Off-Peak,987702,11850030,12
2025-03-01,Queens,2,LCL/LTD,Q11,Peak,386868,4487443,11.6
2025-03-01,Queens,1,LCL/LTD,Q110,Off-Peak,5417463,46728241,8.63
2025-03-01,Queens,1,LCL/LTD,Q110,Peak,2973687,24103501,8.11
2025-03-01,Queens,2,LCL/LTD,Q110,Off-Peak,1873271,16581308,8.85
2025-03-01,Queens,2,LCL/LTD,Q110,Peak,660220,5570485,8.44
2025-03-01,Queens,1,LCL/LTD,Q111,Off-Peak,9412563,76356846,8.11
2025-03-01,Queens,1,LCL/LTD,Q111,Peak,4681667,33224400,7.1
2025-03-01,Queens,2,LCL/LTD,Q111,Off-Peak,3418199,30607387,8.95
2025-03-01,Queens,2,LCL/LTD,Q111,Peak,1292975,11225171,8.68
2025-03-01,Queens,1,LCL/LTD,Q112,Off-Peak,4038255,26248212,6.5
2025-03-01,Queens,1,LCL/LTD,Q112,Peak,2802705,16893259,6.03
2025-03-01,Queens,2,LCL/LTD,Q112,Off-Peak,1404038,8749872,6.23
2025-03-01,Queens,2,LCL/LTD,Q112,Peak,585670,3741304,6.39
2025-03-01,Queens,1,LCL/LTD,Q113,Off-Peak,1561937,15979730,10.23
2025-03-01,Queens,1,LCL/LTD,Q113,Peak,1005023,9502423,9.45
2025-03-01,Queens,2,LCL/LTD,Q113,Off-Peak,444948,4946954,11.12
2025-03-01,Queens,2,LCL/LTD,Q113,Peak,194356,2242145,11.54
2025-03-01,Queens,1,LCL/LTD,Q114,Off-Peak,2888224,29250778,10.13
2025-03-01,Queens,1,LCL/LTD,Q114,Peak,1320416,11527168,8.73
2025-03-01,Queens,2,LCL/LTD,Q114,Off-Peak,1248048,13524131,10.84
2025-03-01,Queens,2,LCL/LTD,Q114,Peak,371224,3853894,10.38
2025-03-01,Queens,1,LCL/LTD,Q12,Off-Peak,5828386,55332857,9.49
2025-03-01,Queens,1,LCL/LTD,Q12,Peak,2406718,20404670,8.48
2025-03-01,Queens,2,LCL/LTD,Q12,Off-Peak,2610184,25562650,9.79
2025-03-01,Queens,2,LCL/LTD,Q12,Peak,1032649,9960048,9.65
2025-03-01,Queens,1,LCL/LTD,Q13,Off-Peak,4101323,35655977,8.69
2025-03-01,Queens,1,LCL/LTD,Q13,Peak,2246798,18608958,8.28
2025-03-01,Queens,2,LCL/LTD,Q13,Off-Peak,1774001,14960750,8.43
2025-03-01,Queens,2,LCL/LTD,Q13,Peak,707510,6051341,8.55
2025-03-01,Queens,1,LCL/LTD,Q15,Off-Peak,1431328,14204614,9.92
2025-03-01,Queens,1,LCL/LTD,Q15,Peak,863337,8104385,9.39
2025-03-01,Queens,2,LCL/LTD,Q15,Off-Peak,446716,4334479,9.7
2025-03-01,Queens,2,LCL/LTD,Q15,Peak,196064,1895026,9.67
2025-03-01,Queens,1,LCL/LTD,Q15A,Off-Peak,1486426,14668063,9.87
2025-03-01,Queens,1,LCL/LTD,Q15A,Peak,890250,8226274,9.24
2025-03-01,Queens,2,LCL/LTD,Q15A,Off-Peak,511577,5054879,9.88
2025-03-01,Queens,2,LCL/LTD,Q15A,Peak,217848,2011968,9.24
2025-03-01,Queens,1,LCL/LTD,Q16,Off-Peak,2182304,23170198,10.62
2025-03-01,Queens,1,LCL/LTD,Q16,Peak,1479990,14412071,9.74
2025-03-01,Queens,2,LCL/LTD,Q16,Off-Peak,893999,9558770,10.69
2025-03-01,Queens,2,LCL/LTD,Q16,Peak,335872,3628580,10.8
2025-03-01,Queens,1,LCL/LTD,Q17,Off-Peak,10328246,89774834,8.69
2025-03-01,Queens,1,LCL/LTD,Q17,Peak,5849836,47128622,8.06
2025-03-01,Queens,2,LCL/LTD,Q17,Off-Peak,3987846,35394718,8.88
2025-03-01,Queens,2,LCL/LTD,Q17,Peak,1816129,16447061,9.06
2025-03-01,Queens,1,LCL/LTD,Q18,Off-Peak,4588955,30787693,6.71
2025-03-01,Queens,1,LCL/LTD,Q18,Peak,3058332,19226621,6.29
2025-03-01,Queens,2,LCL/LTD,Q18,Off-Peak,1558087,11118960,7.14
2025-03-01,Queens,2,LCL/LTD,Q18,Peak,676703,4728373,6.99
2025-03-01,Queens,1,LCL/LTD,Q19,Off-Peak,2608610,24368425,9.34
2025-03-01,Queens,1,LCL/LTD,Q19,Peak,1467168,12953041,8.83
2025-03-01,Queens,2,LCL/LTD,Q19,Off-Peak,746893,7307503,9.78
2025-03-01,Queens,2,LCL/LTD,Q19,Peak,349359,3460032,9.9
2025-03-01,Queens,1,LCL/LTD,Q2,Off-Peak,4198344,38704802,9.22
2025-03-01,Queens,1,LCL/LTD,Q2,Peak,1970821,15850375,8.04
2025-03-01,Queens,2,LCL/LTD,Q2,Off-Peak,1453596,14282554,9.83
2025-03-01,Queens,2,LCL/LTD,Q2,Peak,558886,5333832,9.54
2025-03-01,Queens,1,LCL/LTD,Q20A,Off-Peak,6569618,50808427,7.73
2025-03-01,Queens,1,LCL/LTD,Q20A,Peak,2736678,18719683,6.84
2025-03-01,Queens,2,LCL/LTD,Q20A,Off-Peak,4021098,32437775,8.07
2025-03-01,Queens,2,LCL/LTD,Q20A,Peak,1526699,12187526,7.98
2025-03-01,Queens,1,LCL/LTD,Q20B,Off-Peak,5403731,40475959,7.49
2025-03-01,Queens,1,LCL/LTD,Q20B,Peak,2807043,19543910,6.96
2025-03-01,Queens,1,LCL/LTD,Q21,Off-Peak,1867390,20089202,10.76
2025-03-01,Queens,1,LCL/LTD,Q21,Peak,878122,8381459,9.54
2025-03-01,Queens,2,LCL/LTD,Q21,Off-Peak,739533,8228920,11.13
2025-03-01,Queens,2,LCL/LTD,Q21,Peak,357281,3837906,10.74
2025-03-01,Queens,1,LCL/LTD,Q22,Off-Peak,6699196,65020846,9.71
2025-03-01,Queens,1,LCL/LTD,Q22,Peak,2897881,26145958,9.02
2025-03-01,Queens,2,LCL/LTD,Q22,Off-Peak,2623964,27751198,10.58
2025-03-01,Queens,2,LCL/LTD,Q22,Peak,985087,10407874,10.57
2025-03-01,Queens,1,LCL/LTD,Q23,Off-Peak,8127083,53652136,6.6
2025-03-01,Queens,1,LCL/LTD,Q23,Peak,4790900,28185606,5.88
2025-03-01,Queens,2,LCL/LTD,Q23,Off-Peak,3292895,21408210,6.5
2025-03-01,Queens,2,LCL/LTD,Q23,Peak,1426707,9089910,6.37
2025-03-01,Queens,1,LCL/LTD,Q24,Off-Peak,5390689,39179246,7.27
2025-03-01,Queens,1,LCL/LTD,Q24,Peak,3098796,20488086,6.61
2025-03-01,Queens,2,LCL/LTD,Q24,Off-Peak,1781109,14561327,8.18
2025-03-01,Queens,2,LCL/LTD,Q24,Peak,710863,5669204,7.98
2025-03-01,Queens,1,LCL/LTD,Q25,Off-Peak,9360764,71113439,7.6
2025-03-01,Queens,1,LCL/LTD,Q25,Peak,6602795,46513325,7.04
2025-03-01,Queens,2,LCL/LTD,Q25,Off-Peak,3383289,24638062,7.28
2025-03-01,Queens,2,LCL/LTD,Q25,Peak,1187033,8320464,7.01
2025-03-01,Queens,1,LCL/LTD,Q26,Off-Peak,451749,4581702,10.14
2025-03-01,Queens,1,LCL/LTD,Q26,Peak,902117,8247708,9.14
2025-03-01,Queens,1,LCL/LTD,Q27,Off-Peak,16955416,162000000,9.56
2025-03-01,Queens,1,LCL/LTD,Q27,Peak,8687809,78246306,9.01
2025-03-01,Queens,2,LCL/LTD,Q27,Off-Peak,4924797,49654310,10.08
2025-03-01,Queens,2,LCL/LTD,Q27,Peak,2218981,22074264,9.95
2025-03-01,Queens,1,LCL/LTD,Q28,Off-Peak,5341631,50275267,9.41
2025-03-01,Queens,1,LCL/LTD,Q28,Peak,3037064,26754138,8.81
2025-03-01,Queens,2,LCL/LTD,Q28,Off-Peak,1901033,18287993,9.62
2025-03-01,Queens,2,LCL/LTD,Q28,Peak,756189,7193048,9.51
2025-03-01,Queens,1,LCL/LTD,Q29,Off-Peak,2950090,21828272,7.4
2025-03-01,Queens,1,LCL/LTD,Q29,Peak,1942299,12808613,6.59
2025-03-01,Queens,2,LCL/LTD,Q29,Off-Peak,1042896,8083098,7.75
2025-03-01,Queens,2,LCL/LTD,Q29,Peak,424177,3236868,7.63
2025-03-01,Queens,1,LCL/LTD,Q3,Off-Peak,9335635,100000000,10.76
2025-03-01,Queens,1,LCL/LTD,Q3,Peak,3476625,33871748,9.74
2025-03-01,Queens,2,LCL/LTD,Q3,Off-Peak,3504190,40181011,11.47
2025-03-01,Queens,2,LCL/LTD,Q3,Peak,1033331,11761675,11.38
2025-03-01,Queens,1,LCL/LTD,Q30,Off-Peak,8371831,79789514,9.53
2025-03-01,Queens,1,LCL/LTD,Q30,Peak,4011919,34169702,8.52
2025-03-01,Queens,2,LCL/LTD,Q30,Off-Peak,1307565,14262775,10.91
2025-03-01,Queens,2,LCL/LTD,Q30,Peak,586404,6314242,10.77
2025-03-01,Queens,1,LCL/LTD,Q31,Off-Peak,5169945,45076039,8.72
2025-03-01,Queens,1,LCL/LTD,Q31,Peak,2835688,23149724,8.16
2025-03-01,Queens,2,LCL/LTD,Q31,Off-Peak,703477,6591334,9.37
2025-03-01,Queens,2,LCL/LTD,Q31,Peak,356714,3304750,9.26
2025-03-01,Queens,1,LCL/LTD,Q32,Off-Peak,8676752,55480396,6.39
2025-03-01,Queens,1,LCL/LTD,Q32,Peak,4221641,25261261,5.98
2025-03-01,Queens,2,LCL/LTD,Q32,Off-Peak,3385790,23149264,6.84
2025-03-01,Queens,2,LCL/LTD,Q32,Peak,1499742,10384844,6.92
2025-03-01,Queens,1,LCL/LTD,Q33,Off-Peak,3728123,24181488,6.49
2025-03-01,Queens,1,LCL/LTD,Q33,Peak,1479766,8810784,5.95
2025-03-01,Queens,2,LCL/LTD,Q33,Off-Peak,1422823,9335484,6.56
2025-03-01,Queens,2,LCL/LTD,Q33,Peak,465513,2915784,6.26
2025-03-01,Queens,1,LCL/LTD,Q34,Off-Peak,5246873,37622653,7.17
2025-03-01,Queens,1,LCL/LTD,Q34,Peak,2078269,14409752,6.93
2025-03-01,Queens,1,LCL/LTD,Q35,Off-Peak,4002951,66694612,16.66
2025-03-01,Queens,1,LCL/LTD,Q35,Peak,2055066,31345628,15.25
2025-03-01,Queens,2,LCL/LTD,Q35,Off-Peak,1986976,34757352,17.49
2025-03-01,Queens,2,LCL/LTD,Q35,Peak,751419,13042123,17.36
2025-03-01,Queens,1,LCL/LTD,Q36,Off-Peak,5929084,58253216,9.82
2025-03-01,Queens,1,LCL/LTD,Q36,Peak,3204872,29828952,9.31
2025-03-01,Queens,2,LCL/LTD,Q36,Off-Peak,1562132,15884730,10.17
2025-03-01,Queens,2,LCL/LTD,Q36,Peak,548677,5423706,9.89
2025-03-01,Queens,1,LCL/LTD,Q37,Off-Peak,4228519,35880826,8.49
2025-03-01,Queens,1,LCL/LTD,Q37,Peak,2929834,22366966,7.63
2025-03-01,Queens,2,LCL/LTD,Q37,Off-Peak,1145630,9997344,8.73
2025-03-01,Queens,2,LCL/LTD,Q37,Peak,575003,4829944,8.4
2025-03-01,Queens,1,LCL/LTD,Q38,Off-Peak,4823490,40259318,8.35
2025-03-01,Queens,1,LCL/LTD,Q38,Peak,3161679,23690617,7.49
2025-03-01,Queens,2,LCL/LTD,Q38,Off-Peak,1456929,12871044,8.83
2025-03-01,Queens,2,LCL/LTD,Q38,Peak,628650,5419750,8.62
2025-03-01,Queens,1,LCL/LTD,Q39,Off-Peak,5522141,46098706,8.35
2025-03-01,Queens,1,LCL/LTD,Q39,Peak,3365577,25418808,7.55
2025-03-01,Queens,2,LCL/LTD,Q39,Off-Peak,1454527,13869050,9.54
2025-03-01,Queens,2,LCL/LTD,Q39,Peak,402840,3627482,9
2025-03-01,Queens,1,LCL/LTD,Q4,Off-Peak,5686385,47998472,8.44
2025-03-01,Queens,1,LCL/LTD,Q4,Peak,3647419,27875207,7.64
2025-03-01,Queens,2,LCL/LTD,Q4,Off-Peak,1594074,13840582,8.68
2025-03-01,Queens,2,LCL/LTD,Q4,Peak,590236,4951116,8.39
2025-03-01,Queens,1,LCL/LTD,Q40,Off-Peak,2436941,17723444,7.27
2025-03-01,Queens,1,LCL/LTD,Q40,Peak,1217971,7451348,6.12
2025-03-01,Queens,2,LCL/LTD,Q40,Off-Peak,904355,7087961,7.84
2025-03-01,Queens,2,LCL/LTD,Q40,Peak,337378,2566350,7.61
2025-03-01,Queens,1,LCL/LTD,Q41,Off-Peak,4362163,37092614,8.5
2025-03-01,Queens,1,LCL/LTD,Q41,Peak,2552503,19918728,7.8
2025-03-01,Queens,2,LCL/LTD,Q41,Off-Peak,1116831,10241892,9.17
2025-03-01,Queens,2,LCL/LTD,Q41,Peak,404499,3635737,8.99
2025-03-01,Queens,1,LCL/LTD,Q42,Off-Peak,713199,6642670,9.31
2025-03-01,Queens,1,LCL/LTD,Q42,Peak,599479,4923464,8.21
2025-03-01,Queens,1,LCL/LTD,Q43,Off-Peak,8839583,79872628,9.04
2025-03-01,Queens,1,LCL/LTD,Q43,Peak,4397155,39085052,8.89
2025-03-01,Queens,2,LCL/LTD,Q43,Off-Peak,2666990,24758654,9.28
2025-03-01,Queens,2,LCL/LTD,Q43,Peak,1112018,10285639,9.25
2025-03-01,Queens,1,SBS,Q44+,Off-Peak,20159738,203000000,10.06
2025-03-01,Queens,1,SBS,Q44+,Peak,8043147,74003580,9.2
2025-03-01,Queens,2,SBS,Q44+,Off-Peak,6642876,72538294,10.92
2025-03-01,Queens,2,SBS,Q44+,Peak,2445872,26152157,10.69
2025-03-01,Queens,1,LCL/LTD,Q46,Off-Peak,10996782,130000000,11.85
2025-03-01,Queens,1,LCL/LTD,Q46,Peak,6737551,76422233,11.34
2025-03-01,Queens,2,LCL/LTD,Q46,Off-Peak,3148564,39881588,12.67
2025-03-01,Queens,2,LCL/LTD,Q46,Peak,1246624,15538273,12.46
2025-03-01,Queens,1,LCL/LTD,Q47,Off-Peak,5172726,37197032,7.19
2025-03-01,Queens,1,LCL/LTD,Q47,Peak,3903915,25459736,6.52
2025-03-01,Queens,2,LCL/LTD,Q47,Off-Peak,1224897,8665254,7.07
2025-03-01,Queens,2,LCL/LTD,Q47,Peak,528671,3748172,7.09
2025-03-01,Queens,1,LCL/LTD,Q48,Off-Peak,1916831,29867231,15.58
2025-03-01,Queens,1,LCL/LTD,Q48,Peak,866214,11384291,13.14
2025-03-01,Queens,2,LCL/LTD,Q48,Off-Peak,1009629,12001608,11.89
2025-03-01,Queens,2,LCL/LTD,Q48,Peak,422383,4806140,11.38
2025-03-01,Queens,1,LCL/LTD,Q49,Off-Peak,3482028,22480124,6.46
2025-03-01,Queens,1,LCL/LTD,Q49,Peak,2156103,12383287,5.74
2025-03-01,Queens,2,LCL/LTD,Q49,Off-Peak,1222429,7729409,6.32
2025-03-01,Queens,2,LCL/LTD,Q49,Peak,516338,3063503,5.93
2025-03-01,Queens,1,LCL/LTD,Q5,Off-Peak,6877150,60700025,8.83
2025-03-01,Queens,1,LCL/LTD,Q5,Peak,3219772,26063089,8.09
2025-03-01,Queens,2,LCL/LTD,Q5,Off-Peak,1908565,17271918,9.05
2025-03-01,Queens,2,LCL/LTD,Q5,Peak,809129,7037327,8.7
2025-03-01,Queens,1,LCL/LTD,Q50,Off-Peak,2517579,38140938,15.15
2025-03-01,Queens,1,LCL/LTD,Q50,Peak,1625455,20766683,12.78
2025-03-01,Queens,2,LCL/LTD,Q50,Off-Peak,685375,10706087,15.62
2025-03-01,Queens,2,LCL/LTD,Q50,Peak,276046,4333205,15.7
2025-03-01,Queens,1,SBS,Q52+,Off-Peak,4337232,60115342,13.86
2025-03-01,Queens,1,SBS,Q52+,Peak,2178392,28472638,13.07
2025-03-01,Queens,2,SBS,Q52+,Off-Peak,1589617,22132181,13.92
2025-03-01,Queens,2,SBS,Q52+,Peak,663679,9308470,14.03
2025-03-01,Queens,1,SBS,Q53+,Off-Peak,10399987,127000000,12.19
2025-03-01,Queens,1,SBS,Q53+,Peak,4975319,57804242,11.62
2025-03-01,Queens,2,SBS,Q53+,Off-Peak,4016718,47979907,11.95
2025-03-01,Queens,2,SBS,Q53+,Peak,1614685,19148026,11.86
2025-03-01,Queens,1,LCL/LTD,Q54,Off-Peak,5062410,38438777,7.59
2025-03-01,Queens,1,LCL/LTD,Q54,Peak,2040749,13132908,6.44
2025-03-01,Queens,2,LCL/LTD,Q54,Off-Peak,1594837,12939160,8.11
2025-03-01,Queens,2,LCL/LTD,Q54,Peak,558480,4388278,7.86
2025-03-01,Queens,1,LCL/LTD,Q55,Off-Peak,4121800,35158320,8.53
2025-03-01,Queens,1,LCL/LTD,Q55,Peak,2203838,15764018,7.15
2025-03-01,Queens,2,LCL/LTD,Q55,Off-Peak,1373403,12310848,8.96
2025-03-01,Queens,2,LCL/LTD,Q55,Peak,579004,5067788,8.75
2025-03-01,Queens,1,LCL/LTD,Q56,Off-Peak,2403352,16431574,6.84
2025-03-01,Queens,1,LCL/LTD,Q56,Peak,1271030,7529231,5.92
2025-03-01,Queens,2,LCL/LTD,Q56,Off-Peak,845137,6384971,7.55
2025-03-01,Queens,2,LCL/LTD,Q56,Peak,298074,2151209,7.22
2025-03-01,Queens,1,LCL/LTD,Q58,Off-Peak,20392837,158000000,7.74
2025-03-01,Queens,1,LCL/LTD,Q58,Peak,10792883,75581204,7
2025-03-01,Queens,2,LCL/LTD,Q58,Off-Peak,7709251,59029477,7.66
2025-03-01,Queens,2,LCL/LTD,Q58,Peak,3086142,23460509,7.6
2025-03-01,Queens,1,LCL/LTD,Q59,Off-Peak,5766142,43639668,7.57
2025-03-01,Queens,1,LCL/LTD,Q59,Peak,3147903,20533219,6.52
2025-03-01,Queens,2,LCL/LTD,Q59,Off-Peak,1961486,16211686,8.27
2025-03-01,Queens,2,LCL/LTD,Q59,Peak,795215,6131419,7.71
2025-03-01,Queens,1,LCL/LTD,Q6,Off-Peak,6358930,49215640,7.74
2025-03-01,Queens,1,LCL/LTD,Q6,Peak,3099472,21159943,6.83
2025-03-01,Queens,2,LCL/LTD,Q6,Off-Peak,1984232,17015576,8.58
2025-03-01,Queens,2,LCL/LTD,Q6,Peak,861782,7279618,8.45
2025-03-01,Queens,1,LCL/LTD,Q60,Off-Peak,10459503,79969784,7.65
2025-03-01,Queens,1,LCL/LTD,Q60,Peak,4206800,28793545,6.84
2025-03-01,Queens,2,LCL/LTD,Q60,Off-Peak,3908115,31107802,7.96
2025-03-01,Queens,2,LCL/LTD,Q60,Peak,1633273,12308044,7.54
2025-03-01,Queens,1,LCL/LTD,Q64,Off-Peak,3687917,35507768,9.63
2025-03-01,Queens,1,LCL/LTD,Q64,Peak,2705391,22279979,8.24
2025-03-01,Queens,2,LCL/LTD,Q64,Off-Peak,1000305,10430305,10.43
2025-03-01,Queens,2,LCL/LTD,Q64,Peak,381283,3783107,9.92
2025-03-01,Queens,1,LCL/LTD,Q65,Off-Peak,10707482,87892016,8.21
2025-03-01,Queens,1,LCL/LTD,Q65,Peak,6921620,53840210,7.78
2025-03-01,Queens,2,LCL/LTD,Q65,Off-Peak,3400065,28242137,8.31
2025-03-01,Queens,2,LCL/LTD,Q65,Peak,1580979,12969396,8.2
2025-03-01,Queens,1,LCL/LTD,Q66,Off-Peak,9352491,77295521,8.26
2025-03-01,Queens,1,LCL/LTD,Q66,Peak,4877762,37677143,7.72
2025-03-01,Queens,2,LCL/LTD,Q66,Off-Peak,3529382,28724612,8.14
2025-03-01,Queens,2,LCL/LTD,Q66,Peak,1396966,10913083,7.81
2025-03-01,Queens,1,LCL/LTD,Q67,Off-Peak,2422093,22825181,9.42
2025-03-01,Queens,1,LCL/LTD,Q67,Peak,1761088,15160154,8.61
2025-03-01,Queens,2,LCL/LTD,Q67,Off-Peak,402824,4246322,10.54
2025-03-01,Queens,2,LCL/LTD,Q67,Peak,149581,1494612,9.99
2025-03-01,Queens,1,LCL/LTD,Q69,Off-Peak,5771070,42785492,7.41
2025-03-01,Queens,1,LCL/LTD,Q69,Peak,3753951,26316410,7.01
2025-03-01,Queens,2,LCL/LTD,Q69,Off-Peak,2250552,17577857,7.81
2025-03-01,Queens,2,LCL/LTD,Q69,Peak,943702,7293964,7.73
2025-03-01,Queens,1,LCL/LTD,Q7,Off-Peak,2448803,19339848,7.9
2025-03-01,Queens,1,LCL/LTD,Q7,Peak,1226873,9161388,7.47
2025-03-01,Queens,2,LCL/LTD,Q7,Off-Peak,739785,6596514,8.92
2025-03-01,Queens,2,LCL/LTD,Q7,Peak,271538,2295954,8.46
2025-03-01,Queens,1,SBS,Q70+,Off-Peak,4623350,59544540,12.88
2025-03-01,Queens,1,SBS,Q70+,Peak,1860138,21015720,11.3
2025-03-01,Queens,2,SBS,Q70+,Off-Peak,1814770,23913342,13.18
2025-03-01,Queens,2,SBS,Q70+,Peak,631142,7864974,12.46
2025-03-01,Queens,1,LCL/LTD,Q72,Off-Peak,3226061,21986654,6.82
2025-03-01,Queens,1,LCL/LTD,Q72,Peak,1714541,9703228,5.66
2025-03-01,Queens,2,LCL/LTD,Q72,Off-Peak,1131796,7138868,6.31
2025-03-01,Queens,2,LCL/LTD,Q72,Peak,483918,2917714,6.03
2025-03-01,Queens,1,LCL/LTD,Q76,Off-Peak,5521476,54409108,9.85
2025-03-01,Queens,1,LCL/LTD,Q76,Peak,2909040,27157658,9.34
2025-03-01,Queens,2,LCL/LTD,Q76,Off-Peak,1336301,14362841,10.75
2025-03-01,Queens,2,LCL/LTD,Q76,Peak,643099,6909905,10.74
2025-03-01,Queens,1,LCL/LTD,Q77,Off-Peak,5178490,45379098,8.76
2025-03-01,Queens,1,LCL/LTD,Q77,Peak,2837333,23368154,8.24
2025-03-01,Queens,2,LCL/LTD,Q77,Off-Peak,1064951,10315904,9.69
2025-03-01,Queens,2,LCL/LTD,Q77,Peak,531687,5282183,9.93
2025-03-01,Queens,1,LCL/LTD,Q8,Off-Peak,6757240,49543452,7.33
2025-03-01,Queens,1,LCL/LTD,Q8,Peak,3346750,22183988,6.63
2025-03-01,Queens,2,LCL/LTD,Q8,Off-Peak,2609872,20366906,7.8
2025-03-01,Queens,2,LCL/LTD,Q8,Peak,1080891,8498329,7.86
2025-03-01,Queens,1,LCL/LTD,Q83,Off-Peak,5996437,56461946,9.42
2025-03-01,Queens,1,LCL/LTD,Q83,Peak,3386949,27402883,8.09
2025-03-01,Queens,2,LCL/LTD,Q83,Off-Peak,1869451,19276002,10.31
2025-03-01,Queens,2,LCL/LTD,Q83,Peak,774462,7630103,9.85
2025-03-01,Queens,1,LCL/LTD,Q84,Off-Peak,3303100,35751100,10.82
2025-03-01,Queens,1,LCL/LTD,Q84,Peak,1804483,17188718,9.53
2025-03-01,Queens,2,LCL/LTD,Q84,Off-Peak,897193,10069531,11.22
2025-03-01,Queens,2,LCL/LTD,Q84,Peak,409944,4478587,10.92
2025-03-01,Queens,1,LCL/LTD,Q85,Off-Peak,7422458,73552187,9.91
2025-03-01,Queens,1,LCL/LTD,Q85,Peak,4048046,36650128,9.05
2025-03-01,Queens,2,LCL/LTD,Q85,Off-Peak,2106195,21670830,10.29
